User_ID,Name,Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,Last_Login,active
21840,Emma Martinez,39,France,Premium,483.46,Comedy,2024-04-17,1
21841,Sarah Brown,75,France,Basic,17.3,Horror,2024-06-17,1
21842,Katie Williams,58,Germany,Basic,711.01,Sci-Fi,2025-01-04,1
21843,Michael Miller,50,Germany,Basic,840.67,Comedy,2024-09-30,1
21844,James Davis,47,India,Premium,893.23,Action,2024-11-27,1
21845,Alex Miller,58,India,Basic,386.97,Romance,2024-07-01,1
21846,Sarah Miller,30,Germany,Standard,530.05,Documentary,2024-12-01,1
21847,John Brown,45,France,Basic,593.03,Action,2024-07-28,1
21848,James Smith,62,Australia,Standard,884.88,Romance,2024-10-12,1
21849,Katie Garcia,44,Germany,Basic,207.71,Documentary,2024-12-30,1
21850,James Miller,59,Mexico,Premium,205.97,Horror,2024-06-21,1
21851,Michael Jones,75,USA,Standard,975.66,Comedy,2025-02-17,1
21852,James Davis,64,Japan,Basic,813.41,Comedy,2025-02-28,1
21853,Katie Garcia,32,Germany,Premium,662.02,Sci-Fi,2025-02-17,1
21854,David Johnson,54,Germany,Basic,209.79,Action,2024-12-08,1
21855,Katie Garcia,43,India,Standard,462.01,Drama,2024-04-24,1
21856,Chris Jones,34,Germany,Premium,488.33,Documentary,2024-09-16,1
21857,Sarah Martinez,56,USA,Premium,398.26,Romance,2024-07-03,1
21858,Chris Hernandez,59,India,Standard,356.56,Comedy,2024-07-31,1
21859,John Brown,69,France,Basic,368.51,Action,2024-08-16,1
21860,Sarah Miller,37,USA,Premium,774.68,Sci-Fi,2024-03-08,1
21861,James Williams,29,Japan,Basic,239.51,Comedy,2024-07-12,1
21862,Jane Williams,29,Canada,Basic,846.73,Romance,2025-01-31,1
21863,Jane Garcia,40,Canada,Standard,686.16,Action,2024-06-29,1
21864,John Jones,28,Mexico,Basic,427.96,Romance,2024-07-23,0
21865,Emma Smith,79,Japan,Standard,922.28,Horror,2025-02-12,1
21866,Michael Johnson,73,Brazil,Standard,994.49,Action,2024-11-14,0
21867,James Williams,72,India,Premium,301.51,Sci-Fi,2024-04-01,1
21868,John Williams,44,Brazil,Standard,346.64,Drama,2025-03-08,1
21869,Chris Hernandez,37,Australia,Basic,879.09,Romance,2024-06-24,1
21870,Michael Brown,71,Japan,Standard,768.88,Romance,2024-12-26,1
21871,Emma Smith,22,Australia,Premium,375.49,Drama,2024-07-25,1
21872,Katie Brown,30,Mexico,Basic,731.73,Sci-Fi,2024-03-23,1
21873,James Jones,69,Germany,Standard,573.54,Horror,2025-03-02,1
21874,Michael Hernandez,28,Germany,Basic,450.24,Action,2024-07-24,1
21875,John Garcia,27,Japan,Basic,773.41,Horror,2024-03-08,1
21876,Alex Miller,39,Brazil,Basic,319.28,Documentary,2024-08-08,1
21877,Jane Smith,42,Germany,Premium,325.57,Sci-Fi,2024-07-23,1
21878,Sarah Hernandez,23,Australia,Basic,694.44,Romance,2024-03-19,1
21879,James Martinez,33,Australia,Premium,759.42,Sci-Fi,2024-07-19,0
21880,David Hernandez,20,UK,Basic,331.26,Horror,2024-06-02,1
21881,Chris Davis,41,Australia,Basic,129.22,Romance,2024-07-03,1
21882,Michael Garcia,61,Brazil,Basic,58.85,Comedy,2024-07-19,1
21883,Katie Jones,66,Australia,Premium,717.87,Action,2025-01-05,0
21884,Emma Jones,14,Australia,Premium,974.52,Action,2024-11-11,1
21885,Emma Williams,29,India,Basic,415.61,Action,2024-10-11,1
21886,John Miller,54,India,Basic,514.68,Romance,2024-06-11,1
21887,John Miller,15,UK,Standard,959.23,Action,2024-03-31,1
21888,David Hernandez,76,India,Standard,828.68,Horror,2024-04-10,1
21889,Katie Davis,65,Brazil,Basic,641.94,Drama,2025-02-15,1
21890,Sarah Miller,51,UK,Standard,577.45,Action,2024-08-26,1
21891,Alex Johnson,46,India,Standard,429.57,Horror,2024-05-16,0
21892,Chris Smith,75,Australia,Basic,192.97,Comedy,2024-10-11,1
21893,Chris Davis,62,Japan,Premium,650.66,Horror,2024-10-20,0
21894,Emma Hernandez,65,Germany,Premium,832.03,Documentary,2025-03-04,1
21895,David Garcia,30,India,Standard,447.3,Horror,2024-09-01,1
21896,Alex Martinez,13,Germany,Premium,439.14,Comedy,2024-07-08,1
21897,Sarah Miller,17,UK,Standard,112.15,Drama,2024-04-20,1
21898,Katie Brown,77,USA,Standard,757.2,Drama,2024-09-20,1
21899,Chris Johnson,74,Australia,Standard,501.91,Comedy,2024-11-26,1
21900,Sarah Garcia,64,UK,Basic,531.15,Action,2024-12-24,1
21901,James Hernandez,32,Brazil,Basic,764.42,Horror,2024-05-28,1
21902,Emma Smith,64,UK,Premium,60.72,Romance,2024-04-06,1
21903,Emma Johnson,56,Germany,Premium,576.4,Drama,2024-06-11,1
21904,David Garcia,14,Mexico,Standard,344.2,Action,2024-10-11,1
21905,Chris Davis,44,Japan,Premium,47.72,Sci-Fi,2024-07-10,1
21906,Chris Garcia,13,Mexico,Basic,903.18,Drama,2024-12-22,1
21907,Sarah Miller,34,Japan,Standard,735.29,Comedy,2024-07-16,1
21908,Chris Davis,58,Australia,Standard,302.63,Action,2024-11-01,1
21909,Chris Davis,70,UK,Standard,891.31,Action,2024-05-09,1
21910,James Brown,15,USA,Basic,211.3,Sci-Fi,2024-06-25,1
21911,Michael Brown,56,Canada,Standard,729.83,Action,2024-12-02,1
21912,James Hernandez,62,UK,Standard,646.95,Documentary,2024-12-27,1
21913,Alex Jones,22,Germany,Premium,995.05,Action,2024-07-08,1
21914,Sarah Williams,31,India,Standard,162.19,Comedy,2024-09-04,1
21915,Sarah Davis,17,Brazil,Premium,302.47,Drama,2024-04-24,1
21916,Emma Miller,27,Canada,Basic,563.34,Romance,2025-03-01,1
21917,David Williams,30,India,Basic,622.92,Romance,2024-08-26,1
21918,Emma Martinez,13,UK,Basic,496.07,Comedy,2024-08-18,0
21919,David Martinez,19,Germany,Basic,392.25,Documentary,2024-08-12,1
21920,Michael Brown,47,India,Standard,805.43,Action,2024-04-15,1
21921,Sarah Johnson,46,Brazil,Premium,968.08,Horror,2025-03-02,1
21922,Michael Garcia,75,USA,Premium,824.2,Action,2024-08-20,1
21923,Alex Miller,39,UK,Basic,580.64,Action,2024-11-19,1
21924,James Davis,53,Japan,Standard,646.18,Sci-Fi,2024-08-11,1
21925,Emma Jones,58,UK,Basic,905.79,Horror,2024-12-09,1
21926,David Davis,54,Canada,Premium,213.82,Romance,2024-08-29,1
21927,John Smith,19,Brazil,Basic,805.14,Romance,2024-07-24,1
21928,Michael Brown,74,Canada,Premium,813.72,Documentary,2025-03-03,1
21929,Chris Martinez,74,Canada,Basic,483.1,Sci-Fi,2024-03-15,1
21930,John Hernandez,13,Germany,Basic,217.46,Sci-Fi,2024-04-12,1
21931,Jane Brown,60,UK,Standard,292.06,Comedy,2024-08-29,1
21932,Sarah Johnson,52,Brazil,Standard,907.58,Action,2024-12-31,1
21933,Chris Martinez,70,Brazil,Standard,568.65,Romance,2024-11-06,1
21934,Emma Garcia,23,Canada,Basic,544.14,Romance,2024-05-15,1
21935,David Smith,42,India,Basic,159.16,Documentary,2024-03-30,1
21936,James Johnson,76,Brazil,Standard,706.11,Horror,2024-04-10,1
21937,Katie Jones,61,Germany,Premium,351.84,Documentary,2024-07-05,1
21938,Jane Jones,36,Canada,Premium,696.42,Romance,2024-06-05,1
21939,Emma Miller,65,UK,Premium,832.48,Action,2025-01-01,1
21940,Michael Davis,59,Australia,Premium,683.59,Comedy,2024-03-09,1
21941,James Miller,40,Japan,Premium,48.59,Drama,2025-01-19,1
21942,Michael Johnson,27,Australia,Standard,240.97,Drama,2024-11-03,1
21943,Emma Johnson,65,India,Premium,43.73,Sci-Fi,2024-11-10,1
21944,Katie Smith,52,Canada,Standard,399.33,Action,2024-09-03,1
21945,Jane Johnson,35,Japan,Premium,337.64,Romance,2024-04-27,1
21946,Emma Hernandez,42,Germany,Basic,52.74,Documentary,2024-07-17,1
21947,Alex Williams,20,Mexico,Standard,633.86,Romance,2024-11-05,0
21948,Katie Johnson,71,India,Premium,528.29,Drama,2025-01-16,1
21949,Jane Davis,26,Australia,Basic,595.23,Horror,2024-10-15,1
21950,Michael Williams,76,Australia,Premium,92.17,Documentary,2024-11-10,1
21951,Jane Jones,32,France,Basic,728.63,Action,2025-03-02,1
21952,Michael Davis,77,USA,Basic,44.72,Horror,2024-03-23,1
21953,David Williams,36,UK,Standard,652.07,Sci-Fi,2024-03-09,1
21954,Sarah Williams,79,Australia,Standard,976.65,Romance,2024-04-03,1
21955,Sarah Williams,51,Brazil,Standard,66.67,Comedy,2024-04-17,1
21956,Chris Garcia,28,France,Basic,643.76,Horror,2024-06-09,1
21957,Emma Miller,20,UK,Premium,157.2,Drama,2024-03-09,1
21958,John Williams,70,India,Premium,581.1,Romance,2024-10-15,1
21959,David Smith,23,Canada,Premium,581.23,Drama,2024-07-03,1
21960,John Smith,70,Canada,Standard,131.28,Sci-Fi,2024-06-14,0
21961,Emma Miller,39,Germany,Basic,339.57,Comedy,2024-10-25,1
21962,John Smith,13,Mexico,Standard,32.69,Drama,2024-06-18,1
21963,Jane Hernandez,51,India,Basic,736.71,Horror,2024-05-02,1
21964,James Hernandez,73,India,Basic,224.28,Documentary,2024-08-13,1
21965,David Williams,54,Canada,Standard,507.75,Comedy,2025-01-23,1
21966,Sarah Smith,35,UK,Basic,110.52,Horror,2025-02-17,0
21967,Emma Smith,75,Mexico,Premium,260.45,Sci-Fi,2024-12-05,1
21968,Emma Martinez,20,France,Basic,825.17,Romance,2024-04-27,1
21969,Emma Hernandez,32,USA,Standard,782.98,Comedy,2024-11-24,1
21970,Katie Miller,33,UK,Standard,841.7,Horror,2024-06-05,1
21971,Jane Miller,19,India,Basic,338.01,Comedy,2024-03-20,1
21972,Katie Davis,36,Mexico,Basic,6.36,Comedy,2024-10-18,1
21973,Katie Brown,28,Canada,Premium,183.45,Sci-Fi,2025-01-31,0
21974,John Garcia,61,India,Premium,53.28,Comedy,2024-09-08,0
21975,David Garcia,65,Brazil,Premium,670.12,Sci-Fi,2024-08-31,1
21976,Alex Johnson,43,Japan,Standard,618.88,Drama,2024-04-29,1
21977,Michael Jones,51,Brazil,Standard,84.34,Action,2024-04-08,1
21978,John Smith,18,Australia,Standard,440.78,Action,2024-06-29,1
21979,John Johnson,57,Mexico,Basic,263.98,Romance,2024-03-30,0
21980,John Garcia,17,Japan,Premium,239.92,Horror,2024-07-21,1
21981,Alex Hernandez,18,Canada,Basic,827.64,Sci-Fi,2024-11-15,1
21982,Alex Johnson,44,Germany,Basic,809.97,Sci-Fi,2025-01-17,1
21983,David Hernandez,70,Japan,Premium,849.07,Romance,2024-04-04,1
21984,Emma Davis,16,France,Basic,116.73,Sci-Fi,2024-07-16,1
21985,John Miller,64,Japan,Premium,375.65,Sci-Fi,2025-02-27,1
21986,Jane Miller,20,France,Basic,96.15,Sci-Fi,2024-12-01,0
21987,David Martinez,57,India,Basic,92.61,Horror,2024-07-02,1
21988,John Johnson,36,USA,Basic,454.81,Action,2024-09-23,1
21989,Emma Johnson,59,Canada,Standard,652.59,Action,2024-07-02,1
21990,Michael Garcia,14,Canada,Basic,646.76,Romance,2024-07-09,1
21991,Alex Brown,15,USA,Standard,535.13,Drama,2024-09-25,1
21992,Michael Garcia,47,Australia,Basic,690.08,Action,2024-07-27,1
21993,Emma Martinez,43,Brazil,Basic,572.17,Comedy,2024-06-23,1
21994,David Hernandez,58,Canada,Basic,770.62,Drama,2024-09-27,1
21995,Alex Garcia,21,France,Standard,86.71,Romance,2024-08-13,1
21996,Alex Brown,79,Brazil,Standard,34.02,Horror,2024-03-14,1
21997,Michael Martinez,67,France,Basic,813.86,Drama,2024-09-02,1
21998,John Jones,62,Canada,Basic,336.08,Sci-Fi,2024-08-11,1
21999,David Smith,21,USA,Premium,70.71,Comedy,2024-04-24,1
22000,Emma Miller,25,Brazil,Basic,70.55,Sci-Fi,2024-07-31,1
22001,Sarah Hernandez,28,Mexico,Basic,270.12,Drama,2024-04-29,1
22002,Alex Brown,47,India,Standard,605.99,Sci-Fi,2025-01-10,1
22003,Michael Hernandez,20,France,Basic,631.83,Sci-Fi,2024-11-22,1
22004,David Brown,64,Canada,Premium,863.1,Drama,2024-05-03,1
22005,Emma Garcia,21,Japan,Standard,574.25,Sci-Fi,2025-02-26,1
22006,Emma Martinez,61,Mexico,Premium,756.99,Documentary,2024-04-17,1
22007,Sarah Garcia,80,Australia,Basic,391.22,Horror,2024-12-01,1
22008,Emma Garcia,77,Japan,Standard,255.47,Action,2024-06-07,1
22009,Chris Davis,69,France,Standard,487.05,Documentary,2024-07-24,1
22010,Chris Smith,29,Japan,Premium,115.49,Sci-Fi,2024-10-13,1
22011,James Garcia,21,Mexico,Standard,724.63,Documentary,2024-06-02,0
22012,Michael Hernandez,59,India,Premium,441.49,Comedy,2024-04-07,1
22013,John Miller,75,India,Premium,461.44,Drama,2024-10-06,1
22014,Michael Johnson,53,Japan,Basic,449.22,Horror,2024-04-28,1
22015,James Williams,76,Germany,Standard,213.07,Drama,2024-07-25,1
22016,Jane Brown,25,USA,Basic,569.67,Action,2024-07-24,1
22017,Chris Williams,68,Australia,Premium,952.85,Action,2025-02-11,1
22018,Jane Johnson,23,Canada,Premium,691.27,Action,2024-05-10,1
22019,John Williams,77,India,Standard,33.42,Romance,2025-03-01,0
22020,Jane Williams,68,Canada,Basic,419.95,Drama,2024-05-12,1
22021,David Jones,77,Brazil,Standard,8.62,Comedy,2024-12-07,1
22022,Jane Miller,40,Mexico,Premium,506.0,Romance,2024-04-03,1
22023,John Garcia,78,France,Premium,841.84,Documentary,2025-01-04,1
22024,Alex Miller,41,Australia,Standard,304.39,Action,2024-08-22,1
22025,Chris Davis,76,India,Premium,555.18,Documentary,2025-01-14,1
22026,Katie Hernandez,39,UK,Basic,960.01,Romance,2024-09-10,1
22027,Katie Garcia,47,India,Basic,361.5,Horror,2024-10-17,1
22028,David Miller,15,France,Premium,511.33,Romance,2024-06-16,1
22029,James Garcia,53,Brazil,Standard,816.18,Action,2024-03-25,1
22030,Katie Johnson,17,USA,Standard,863.9,Horror,2025-01-16,0
22031,Michael Jones,39,Australia,Basic,474.5,Romance,2024-12-16,1
22032,Chris Smith,38,India,Standard,125.61,Documentary,2024-04-30,1
22033,Emma Williams,63,Germany,Basic,254.36,Sci-Fi,2024-04-14,1
22034,Katie Smith,80,France,Standard,945.29,Horror,2024-08-30,0
22035,Chris Smith,57,USA,Standard,564.08,Comedy,2024-09-09,0
22036,David Williams,63,Canada,Basic,753.4,Horror,2024-04-26,1
22037,Katie Johnson,40,UK,Premium,203.44,Romance,2024-10-07,1
22038,Michael Jones,24,France,Premium,59.19,Sci-Fi,2024-03-24,1
22039,Michael Martinez,51,UK,Standard,515.68,Drama,2024-06-26,1
22040,Sarah Hernandez,51,Brazil,Basic,335.8,Drama,2024-11-11,1
22041,David Davis,45,Australia,Basic,554.33,Action,2024-10-02,1
22042,Jane Hernandez,40,Mexico,Premium,939.87,Sci-Fi,2024-08-10,1
22043,Chris Hernandez,40,Australia,Standard,444.64,Horror,2024-08-11,1
22044,John Johnson,21,France,Premium,532.55,Drama,2024-09-28,1
22045,David Hernandez,34,France,Basic,488.89,Horror,2024-11-18,1
22046,Katie Williams,46,USA,Premium,214.04,Action,2024-09-22,1
22047,Emma Garcia,75,India,Basic,361.35,Horror,2024-12-22,1
22048,John Smith,19,Canada,Basic,499.98,Drama,2024-06-20,1
22049,David Miller,26,Japan,Standard,133.92,Action,2024-10-14,1
22050,Alex Davis,62,Brazil,Standard,385.6,Horror,2024-03-30,1
22051,Katie Garcia,75,India,Basic,282.62,Horror,2024-07-02,1
22052,Emma Davis,73,India,Basic,310.12,Comedy,2024-10-24,1
22053,Michael Garcia,40,Australia,Basic,802.26,Romance,2024-08-31,1
22054,Katie Johnson,61,Mexico,Premium,688.91,Comedy,2024-08-19,1
22055,Jane Garcia,68,UK,Basic,121.15,Comedy,2024-08-04,1
22056,Michael Martinez,70,Canada,Premium,46.19,Action,2024-10-03,1
22057,Sarah Davis,15,Brazil,Standard,555.18,Comedy,2024-04-11,1
22058,Sarah Hernandez,23,Brazil,Basic,479.59,Drama,2024-11-07,0
22059,Katie Hernandez,67,Brazil,Standard,259.4,Drama,2024-07-14,1
22060,Katie Smith,56,India,Standard,67.12,Comedy,2025-02-22,1
22061,Chris Brown,57,Germany,Premium,956.3,Sci-Fi,2024-07-14,1
22062,Chris Smith,52,UK,Premium,7.51,Drama,2025-02-06,1
22063,John Garcia,62,India,Basic,47.01,Drama,2025-03-08,1
22064,James Davis,72,UK,Premium,405.0,Horror,2024-11-07,1
22065,David Miller,30,India,Premium,436.01,Action,2025-02-19,1
22066,Jane Davis,72,India,Standard,315.8,Documentary,2024-07-22,1
22067,Katie Johnson,44,France,Premium,849.17,Drama,2025-02-19,1
22068,Emma Williams,35,Japan,Basic,614.61,Documentary,2024-10-13,1
22069,Alex Davis,35,UK,Standard,419.53,Comedy,2024-12-25,0
22070,Katie Martinez,73,Germany,Standard,526.47,Action,2024-10-20,1
22071,Katie Smith,52,Mexico,Standard,536.27,Action,2024-07-10,1
22072,David Brown,22,USA,Basic,715.37,Romance,2024-06-14,1
22073,Michael Jones,43,India,Premium,107.21,Action,2024-03-30,1
22074,Alex Hernandez,45,Mexico,Standard,456.56,Action,2024-04-16,1
22075,Sarah Martinez,30,Canada,Premium,952.74,Documentary,2024-03-17,1
22076,David Brown,27,UK,Basic,561.82,Romance,2024-05-29,1
22077,Katie Jones,77,Japan,Premium,497.08,Comedy,2024-11-13,1
22078,Emma Brown,77,Canada,Premium,620.68,Horror,2024-08-15,1
22079,Jane Jones,21,India,Premium,225.07,Drama,2024-08-05,1
22080,Sarah Johnson,24,India,Basic,40.4,Action,2024-03-30,1
22081,David Jones,68,USA,Premium,770.55,Action,2024-11-07,1
22082,James Davis,15,USA,Standard,240.54,Horror,2024-07-21,1
22083,Alex Miller,42,India,Standard,912.31,Romance,2024-10-11,1
22084,Michael Brown,63,France,Basic,375.26,Drama,2024-03-17,1
22085,Alex Brown,80,Japan,Standard,701.44,Romance,2024-03-10,1
22086,Alex Martinez,62,UK,Basic,290.88,Horror,2024-03-08,1
22087,Jane Johnson,24,Japan,Premium,608.67,Horror,2024-09-05,1
22088,Katie Hernandez,15,USA,Standard,159.52,Comedy,2024-05-15,1
22089,Chris Hernandez,16,UK,Basic,894.71,Documentary,2024-11-26,1
22090,Sarah Williams,23,Japan,Standard,609.0,Sci-Fi,2024-05-09,1
22091,James Williams,39,Australia,Premium,818.72,Horror,2025-02-26,1
22092,Katie Smith,58,USA,Standard,895.59,Action,2024-10-24,1
22093,Alex Davis,21,USA,Standard,521.8,Horror,2024-10-29,1
22094,Katie Garcia,33,Mexico,Premium,719.73,Documentary,2024-12-04,1
22095,John Miller,46,Canada,Basic,235.94,Drama,2024-12-27,1
22096,John Miller,58,Japan,Premium,787.9,Action,2025-01-12,1
22097,Michael Miller,58,Brazil,Basic,511.33,Sci-Fi,2025-02-28,1
22098,Emma Martinez,25,France,Basic,134.88,Drama,2024-10-22,1
22099,Jane Martinez,76,Germany,Standard,440.31,Romance,2024-07-12,1
22100,Jane Davis,43,Australia,Standard,47.58,Comedy,2024-10-19,1
22101,Alex Martinez,41,Canada,Basic,745.88,Sci-Fi,2025-01-08,1
22102,David Williams,75,Brazil,Premium,384.82,Drama,2024-04-29,1
22103,Michael Garcia,72,Australia,Standard,409.31,Comedy,2024-08-25,1
22104,Emma Williams,59,Germany,Premium,939.43,Documentary,2024-09-06,1
22105,Sarah Johnson,28,Canada,Basic,812.5,Romance,2024-09-17,1
22106,Katie Smith,51,Japan,Premium,764.5,Documentary,2024-10-01,1
22107,James Hernandez,42,Japan,Premium,259.43,Comedy,2024-12-23,1
22108,James Miller,25,Mexico,Basic,562.84,Comedy,2024-05-04,1
22109,James Miller,43,Mexico,Basic,989.16,Drama,2024-09-13,1
22110,James Jones,64,Germany,Standard,21.58,Drama,2024-12-29,1
22111,Alex Martinez,26,Brazil,Standard,317.96,Romance,2024-12-28,1
22112,Sarah Garcia,65,Germany,Standard,71.57,Action,2024-10-04,0
22113,James Williams,48,USA,Standard,918.98,Comedy,2024-11-23,1
22114,Katie Davis,59,France,Standard,682.31,Sci-Fi,2024-12-31,1
22115,David Williams,14,Germany,Standard,329.66,Action,2024-05-08,0
22116,Jane Davis,77,Germany,Basic,375.55,Romance,2024-04-02,0
22117,Katie Smith,50,Germany,Premium,203.91,Documentary,2024-04-17,1
22118,David Martinez,24,USA,Standard,340.06,Romance,2024-08-03,1
22119,James Jones,15,Australia,Standard,783.72,Action,2024-12-27,0
22120,Alex Smith,32,Australia,Standard,113.89,Horror,2024-07-28,1
22121,James Miller,46,Germany,Standard,363.94,Documentary,2024-04-23,1
22122,David Martinez,71,India,Standard,564.21,Comedy,2024-09-06,1
22123,Michael Hernandez,43,India,Premium,97.96,Drama,2025-02-20,0
22124,Alex Jones,80,Mexico,Premium,774.0,Documentary,2024-03-20,1
22125,Jane Jones,27,Germany,Premium,289.18,Action,2024-04-21,1
22126,Michael Jones,27,France,Standard,342.38,Drama,2025-02-14,1
22127,Jane Hernandez,41,UK,Standard,711.1,Documentary,2024-03-20,1
22128,David Smith,24,Brazil,Premium,276.16,Action,2024-12-23,0
22129,Katie Jones,42,Japan,Premium,616.86,Horror,2024-10-02,1
22130,Michael Davis,36,India,Basic,874.69,Comedy,2024-04-03,1
22131,Alex Miller,38,USA,Standard,599.22,Sci-Fi,2024-06-21,1
22132,James Miller,28,Canada,Premium,541.88,Sci-Fi,2024-06-28,1
22133,Katie Johnson,22,Australia,Basic,35.82,Romance,2024-11-16,1
22134,James Johnson,36,Australia,Premium,577.23,Horror,2025-03-01,1
22135,David Davis,68,Germany,Basic,55.15,Sci-Fi,2024-09-17,1
22136,Jane Martinez,69,Japan,Standard,16.85,Romance,2024-12-19,1
22137,Alex Davis,43,Canada,Premium,926.34,Documentary,2025-02-02,1
22138,Chris Smith,68,France,Premium,468.04,Romance,2024-05-08,1
22139,Alex Martinez,28,UK,Premium,821.21,Documentary,2025-01-11,1
22140,Jane Smith,47,Germany,Standard,701.39,Comedy,2024-12-11,1
22141,John Miller,75,India,Standard,356.07,Sci-Fi,2024-08-10,1
22142,James Smith,74,USA,Premium,134.03,Action,2025-02-02,1
22143,David Garcia,57,Australia,Standard,339.58,Documentary,2024-06-06,1
22144,Alex Johnson,73,India,Basic,854.35,Comedy,2024-08-14,1
22145,Sarah Garcia,22,India,Premium,808.26,Action,2024-07-14,0
22146,David Garcia,28,Mexico,Premium,751.33,Romance,2024-12-08,1
22147,David Hernandez,22,Brazil,Standard,558.68,Comedy,2024-07-28,1
22148,Sarah Brown,62,India,Basic,540.73,Romance,2024-12-28,1
22149,Alex Davis,20,USA,Basic,816.51,Documentary,2024-03-16,1
22150,Chris Davis,32,Mexico,Standard,569.28,Drama,2024-04-19,1
22151,Michael Williams,37,France,Basic,970.95,Horror,2024-03-23,1
22152,Michael Miller,57,Canada,Basic,52.31,Drama,2024-04-24,1
22153,Jane Smith,23,UK,Standard,884.28,Drama,2025-01-16,0
22154,Alex Smith,59,Japan,Premium,503.57,Documentary,2024-06-29,1
22155,Emma Martinez,53,Canada,Basic,550.36,Horror,2024-07-29,0
22156,Chris Garcia,60,Brazil,Basic,360.74,Action,2024-06-18,1
22157,James Davis,35,Germany,Standard,931.29,Action,2024-10-02,1
22158,James Johnson,68,Germany,Premium,332.17,Comedy,2025-02-11,1
22159,Michael Hernandez,75,France,Basic,471.81,Drama,2024-05-13,1
22160,Emma Johnson,22,India,Basic,356.95,Comedy,2024-04-18,1
22161,David Miller,56,France,Basic,443.72,Action,2024-10-27,1
22162,James Hernandez,33,Canada,Basic,736.6,Comedy,2024-04-10,1
22163,David Garcia,79,India,Premium,342.95,Comedy,2024-05-29,1
22164,Michael Martinez,47,India,Basic,417.67,Comedy,2024-12-12,1
22165,David Johnson,13,Germany,Standard,430.2,Sci-Fi,2024-05-25,1
22166,James Martinez,45,Brazil,Standard,533.55,Romance,2025-02-08,0
22167,Emma Smith,19,Australia,Standard,805.0,Documentary,2024-03-08,1
22168,Chris Miller,76,India,Premium,350.62,Action,2024-06-23,1
22169,James Davis,22,Australia,Basic,140.57,Horror,2025-01-08,1
22170,Alex Hernandez,77,UK,Standard,624.78,Documentary,2024-10-22,1
22171,Sarah Johnson,71,India,Premium,917.76,Horror,2024-06-25,1
22172,Alex Miller,71,Germany,Standard,705.96,Comedy,2024-05-27,1
22173,Emma Martinez,19,France,Standard,501.5,Romance,2024-07-20,1
22174,Katie Smith,18,Canada,Premium,823.34,Comedy,2025-01-14,1
22175,Sarah Smith,18,USA,Basic,209.01,Documentary,2024-12-04,1
22176,Jane Garcia,75,France,Standard,913.85,Drama,2024-08-18,1
22177,James Williams,51,Brazil,Premium,478.05,Sci-Fi,2024-12-02,1
22178,Katie Jones,53,Canada,Basic,644.76,Action,2025-01-14,1
22179,Jane Williams,33,UK,Basic,871.86,Comedy,2024-08-18,1
22180,Emma Jones,79,Japan,Premium,893.05,Romance,2025-01-17,1
22181,David Williams,77,Australia,Premium,427.48,Drama,2024-04-27,0
22182,John Martinez,15,USA,Premium,112.63,Romance,2024-10-04,1
22183,Alex Davis,28,Japan,Basic,731.86,Comedy,2024-08-06,1
22184,James Hernandez,19,Germany,Basic,754.96,Romance,2025-03-06,1
22185,Sarah Hernandez,43,UK,Premium,600.89,Horror,2024-04-06,1
22186,Chris Williams,61,Brazil,Premium,93.07,Romance,2025-02-21,1
22187,Jane Johnson,15,UK,Premium,512.08,Sci-Fi,2024-04-23,1
22188,James Garcia,52,Germany,Basic,803.75,Sci-Fi,2024-07-14,1
22189,James Jones,60,Germany,Premium,619.87,Romance,2024-04-03,0
22190,Katie Hernandez,24,Canada,Premium,997.37,Comedy,2024-03-29,1
22191,Jane Johnson,63,Canada,Premium,764.79,Drama,2024-12-07,1
22192,Alex Martinez,64,France,Premium,147.21,Sci-Fi,2024-06-28,1
22193,Jane Garcia,72,Australia,Basic,33.07,Sci-Fi,2024-05-20,1
22194,Michael Brown,72,France,Premium,298.01,Drama,2024-03-13,1
22195,Katie Jones,70,Germany,Premium,805.2,Horror,2024-10-29,1
22196,James Williams,76,UK,Premium,380.43,Drama,2024-03-17,1
22197,Jane Martinez,59,Japan,Standard,74.21,Comedy,2025-02-04,1
22198,Michael Brown,74,France,Standard,381.93,Romance,2024-09-29,1
22199,Katie Davis,45,Japan,Premium,212.34,Comedy,2024-06-21,1
22200,James Garcia,36,Canada,Basic,705.43,Romance,2024-08-13,1
22201,Chris Hernandez,46,UK,Standard,575.33,Romance,2024-09-27,1
22202,James Johnson,67,Germany,Premium,416.14,Romance,2024-09-06,1
22203,James Davis,17,Australia,Basic,401.93,Horror,2024-12-06,1
22204,Jane Hernandez,68,USA,Basic,913.04,Action,2024-09-02,1
22205,Sarah Miller,69,USA,Basic,528.17,Horror,2024-12-30,1
22206,David Johnson,67,UK,Standard,541.84,Comedy,2025-02-26,1
22207,James Garcia,55,Brazil,Basic,256.28,Comedy,2024-10-21,1
22208,Jane Hernandez,36,Mexico,Premium,126.75,Sci-Fi,2024-04-08,1
22209,Sarah Johnson,59,USA,Basic,361.1,Action,2024-03-23,1
22210,James Williams,70,France,Premium,616.87,Action,2025-02-22,1
22211,Katie Jones,27,France,Basic,532.64,Comedy,2024-11-27,1
22212,Katie Johnson,21,France,Premium,589.15,Comedy,2024-12-14,1
22213,James Garcia,74,Brazil,Basic,782.13,Sci-Fi,2024-07-04,1
22214,Sarah Brown,44,France,Premium,532.0,Horror,2024-07-11,1
